CYA,MTCA,Les Cayes,18.271017,-73.788214,:America/Port-au-Prince
CYB,MWCB,Charles Kirkconnell International,19.686833,-79.882875,:America/Cayman
CYG,YCRG,Corryong,-36.182778,147.887778,:Australia/Melbourne
CYI,RCKU,Chiayi,23.461779,120.39283,:Asia/Taipei
CYLS,CYLS,Lake Simcoe Rgnl,44.4852778,-79.5555556,:America/New_York
CYO,KCYO,Pickaway County Memorial,39.516,-82.9821389,:America/New_York
CYO,MUCL,Vilo Acuna,21.616453,-81.545989,:America/Havana
CYP,RPVC,Calbayog,12.072706,124.545092,:Asia/Manila
CYR,SUCA,Colonia,-34.456408,-57.770617,:America/Montevideo
CYS,KCYS,Cheyenne Rgnl,41.1556389,-104.8104722,:America/Denver
CYT,PACY,Yakataga,60.0820125,-142.4934853,:America/Anchorage
CYU,RPLO,Cuyo,10.858056,121.069444,:Asia/Manila
CYW,KCYW,Clay Center Muni,39.3871389,-97.1572142,:America/Chicago
CYW,MMCY,Captain Rogelio Castillo National,20.545994,-100.88655,:America/Mexico_City
CYX,UESS,Chersky,68.740556,161.338333,:Pacific/Wake
CYZ,RPUY,Cauayan,16.929861,121.753036,:Asia/Manila
CZD,KCZD,Cozad Muni,40.8695923,-100.0042515,:America/Chicago
CZE,SVCR,Jose Leonardo Chirinos,11.414944,-69.6809,:America/Caracas
CZF,PACZ,Cape Romanzof Lrrs,61.7818085,-166.0369654,:America/Anchorage
CZG,KCZG,Tri-Cities,42.0785278,-76.0963333,:America/New_York
CZK,KCZK,Cascade Locks State,45.6769444,-121.8788889,:America/Los_Angeles
CZL,DABC,Mohamed Boudiaf Int'l,36.276028,6.620386,:Africa/Algiers
CZL,KCZL,Tom B. David Fld,34.4553889,-84.9391667,:America/New_York
CZM,MMCZ,Cozumel Int'l,20.522403,-86.925644,:America/Cancun
CZS,SBCZ,Cruzeiro do Sul Int'l,-7.599906,-72.769489,:America/Rio_Branco
CZT,KCZT,Dimmit County,28.52225,-99.8236389,:America/Chicago
CZU,SKCZ,Las Brujas,9.332742,-75.285594,:America/Bogota
CZX,ZSCG,Changzhou Benniu,31.919722,119.778611,:Asia/Shanghai
D22,KD22,Yacht Haven,46.0247944,-83.7525139,:America/New_York
D76,PFNO,Robert/Bob/Curtis Memorial,66.8175278,-161.02225,UTC
DAA,KDAA,Davison Aaf,38.7151111,-77.1811448,:America/New_York
DAB,KDAB,Daytona Beach Intl,29.1799167,-81.0580556,:America/New_York
DAC,VGHS,Zia Int'l,23.843333,90.397781,:Asia/Dhaka
DAD,VVDN,Da Nang Int'l,16.043917,108.19937,:Asia/Ho_Chi_Minh
DAE,VEDZ,Daporijo,27.985,94.223,:Asia/Kolkata
DAF,KDAF,Necedah,44.0334444,-90.0851111,:America/Chicago
DAG,KDAG,Barstow-Daggett,34.8537222,-116.7866944,:America/Los_Angeles
DAL,KDAL,Dallas Love Field,32.8471111,-96.8517778,:America/Chicago
DAM,OSDI,Damascus Int'l,33.411522,36.515558,:Asia/Damascus
DAN,KDAN,Danville Rgnl,36.5728611,-79.3361111,:America/New_York
DAR,HTDA,Dar es Salaam,-6.878111,39.202625,:Africa/Dar_es_Salaam
DAT,ZBDT,Datong,40.060278,113.482222,:Asia/Shanghai
DAU,AYDU,Daru,-9.086756,143.207939,:Pacific/Port_Moresby
DAV,MPDA,Enrique Malek Int'l,8.391003,-82.434992,:America/Panama
DAW,KDAW,Skyhaven,43.2840556,-70.9292778,:America/New_York
DAX,ZUDX,Dachuan,31.3,107.5,:Asia/Shanghai
DAY,KDAY,James M Cox Dayton Intl,39.90225,-84.2194167,:America/New_York
DAZ,OADZ,Darwaz,38.461703,70.881783,:Asia/Kabul
DBA,OPDB,Dalbandin,28.875278,64.403889,:Asia/Karachi
DBD,VEDB,Dhanbad,23.834044,86.425261,:Asia/Kolkata
DBM,HADM,Debre Marqos,10.321111,37.741667,:Africa/Addis_Ababa
DBN,KDBN,W H 'Bud' Barron,32.5647222,-82.9849722,:America/New_York
DBO,YSDU,Dubbo,-32.216667,148.574722,:Australia/Sydney
DBQ,KDBQ,Dubuque Rgnl,42.402,-90.7094722,:America/Chicago
DBT,HADT,Debre Tabor,11.967,38,:Africa/Addis_Ababa
DBV,LDDU,Dubrovnik,42.561353,18.268244,:Europe/Zagreb
DBY,YDAY,Dalby,-27.155278,151.267222,:Australia/Brisbane
DCA,KDCA,Reagan National,38.8519163,-77.0376989,:America/New_York
DCF,TDCF,Canefield,15.336719,-61.392211,:America/Dominica
DCI,LIED,Decimomannu Air Force Base,39.354222,8.972481,:Europe/Rome
DCM,KDCM,Chester Catawba Rgnl,34.7893333,-81.1957778,:America/New_York
DCM,LFCK,Castres-Mazamet,43.55625,2.289183,:Europe/Paris
DCN,YCIN,RAAF Curtin,-17.581389,123.828333,:Australia/Perth
DCT,MYRD,Duncan Town,22.181803,-75.729456,:America/Nassau
DCU,KDCU,Pryor Field Rgnl,34.6540556,-86.9453611,:America/Chicago
DCY,KDCY,Daviess County,38.7004233,-87.1297322,:America/New_York
DCY,ZUDC,Daocheng Yading,29.323055,100.05333,UTC
DDC,KDDC,Dodge City Rgnl,37.7631111,-99.9654167,:America/Chicago
DDG,ZYDD,Dandong,40.025556,124.286667,:Asia/Shanghai
DDH,KDDH,William H. Morse State,42.8911944,-73.2460833,:America/New_York
DEA,OPDG,Dera Ghazi Khan,29.961011,70.485925,:Asia/Karachi
DEB,LHDC,Debrecen Int'l,47.488917,21.615331,:Europe/Budapest
DEC,KDEC,Decatur,39.8345625,-88.8656892,:America/Chicago
DED,KDED,Deland Municipal,29.0670278,-81.28375,:America/New_York
DED,VIDN,Jolly Grant,30.187383,78.180256,:Asia/Kolkata
DEE,PADE,Deering,66.0691111,-162.7670556,UTC
DEF,OIAD,Dezful,32.434444,48.39764,:Asia/Tehran
DEH,KDEH,Decorah Muni,43.2755,-91.7393889,:America/Chicago
DEL,VIDP,Indira Gandhi Int'l,28.5665,77.103088,:Asia/Kolkata
DEM,HADD,Dembidolo,8.554,34.858,:Africa/Addis_Ababa
DEN,KDEN,Denver Intl,39.8616667,-104.6731667,:America/Denver
DEP,VADZ,Daparizo,27.35,94,:Asia/Kolkata
DEQ,KDEQ,Sevier County Arpt,34.047,-94.3993611,:America/Chicago
DES,FSDR,Desroches,-5.696697,53.655844,:Indian/Mahe
DET,KDET,Coleman a. Young Muni,42.4093271,-83.0101821,:America/New_York
DEW,KDEW,Deer Park,47.9670556,-117.4285833,:America/Los_Angeles
DEZ,OSDZ,Deir ez-Zor,35.285374,40.175961,:Asia/Damascus
DFI,KDFI,Defiance Memorial,41.3375,-84.4288056,:America/New_York
DFW,KDFW,Dallas/Fort Worth Intl,32.8968281,-97.0379958,:America/Chicago
DGE,YMDG,Mudgee,-32.5625,149.611111,:Australia/Sydney
DGG,PADG,Red Dog,68.0321111,-162.8991944,UTC
DGL,KDGL,Douglas Muni,31.3426028,-109.5064544,:America/Phoenix
DGO,MMDO,General Guadalupe Victoria Int'l,24.124194,-104.528014,:America/Monterrey
DGP,EVDA,Daugavpils,55.942499,26.668333,:Europe/Riga
DGR,NZDA,Dargaville Aerodrome,-35.939722,173.893611,:Pacific/Auckland
DGT,RPVD,Sibulan (Dumaguete),9.333714,123.300472,:Asia/Manila
DGU,DFOD,Dedougou,12.459,-3.49,:Africa/Ouagadougou
DGW,KDGW,Converse County,42.7971944,-105.3858333,:America/Denver
DGX,EGDX,MoD Saint Athan,51.404811,-3.43575,:Europe/London
DHA,OEDR,King Abdulaziz Air Base,26.265417,50.152027,:Asia/Riyadh
DHF,OMAM,Al Dhafra Air Base,24.248249,54.547722,:Asia/Dubai
DHM,VIGG,Gaggal (Kangra),32.165119,76.263417,:Asia/Kolkata
DHN,KDHN,Dothan Rgnl,31.3210278,-85.4494722,:America/Chicago
DHR,EHKD,De Kooy,52.923353,4.780625,:Europe/Amsterdam
DHT,KDHT,Dalhart Muni,36.0224722,-102.5473889,:America/Chicago
DIB,VEMN,Dibrugarh (Mohanbari),27.483853,95.016922,:Asia/Kolkata
DIE,FMNA,Arrachart,-12.3494,49.291747,:Indian/Antananarivo
DIJ,KDIJ,Driggs-Reed Memorial,43.7426944,-111.0967778,:America/Denver
DIJ,LFSD,Dijon Bourgogne-Longvic,47.26889,5.09,:Europe/Paris
DIK,KDIK,Roosevelt Rgnl,46.7973333,-102.8018611,:America/Denver
DIL,WPDL,Presidente Nicolau Lobato Int'l (Comoro Int'l),-8.546553,125.524719,:Asia/Dili
DIM,DIDK,Dimbokro,6.651667,-4.640556,:Africa/Abidjan
DIN,VVDB,Dien Bien Phu,21.397481,103.007831,:Asia/Ho_Chi_Minh
DIP,DFED,Diapaga,12.05,1.783,:Africa/Ouagadougou
DIR,HADR,Aba Tenna Dejazmach Yilma Int'l,9.597664,41.859842,:Africa/Addis_Ababa
DIS,FCPL,Loubomo,-4.2,12.7,:Africa/Brazzaville
DIV,DIDV,Divo,5.833,-5.383,:Africa/Abidjan
DIY,LTCC,Diyarbakir,37.893806,40.200695,:Europe/Istanbul
DJA,DBBD,Djougou,9.692,1.637,:Africa/Porto-Novo
DJB,WIPA,Sultan Thaha,-1.638017,103.644378,:Indian/Christmas
DJE,DTTJ,Djerba-Zarzis Int'l,33.875031,10.775461,:Africa/Tunis
DJG,DAAJ,Tiska,24.292767,9.452444,:Africa/Algiers
DJJ,WAJJ,Sentani,-2.576953,140.516372,:Asia/Jayapura
DJM,FCBD,Djambala,-2.533,14.75,:Africa/Brazzaville
DJO,DIDL,Daloa,6.792808,-6.473189,:Africa/Abidjan
DJU,BIDV,Djupivogur,64.644166,-14.282778,:Atlantic/Reykjavik
DKB,KDKB,De Kalb Taylor Muni,41.9338342,-88.7056864,:America/Chicago
DKI,YDKI,Dunk Island,-17.939722,146.141944,:Australia/Brisbane
DKK,KDKK,Chautauqua County/Dunkirk,42.4933611,-79.2720278,:America/New_York
DKR,GOOY,Dakar,14.739708,-17.490225,:Africa/Dakar
DKR,KDKR,Houston County,31.3069722,-95.4038333,:America/Chicago
DKV,YDVR,Docker River,-24.85944,129.12197,:Australia/Darwin
DKX,KDKX,Knoxville Downtown Island,35.9638333,-83.8736667,:America/New_York
DLA,FKKD,Douala Int'l,4.006081,9.719481,:Africa/Douala
DLC,KDLC,Dillon County,34.4490556,-79.3685833,:America/New_York
DLC,ZYTL,Dalian Zhoushuizi Int'l,38.965667,121.5386,:Asia/Shanghai
DLD,ENDI,Geilo,60.416667,8.512778,:Europe/Oslo
DLE,LFGJ,Dole-Tavaux,47.039014,5.42725,:Europe/Paris
DLF,KDLF,Laughlin Afb,29.3593933,-100.7779131,:America/Chicago
DLG,PADL,Dillingham,59.0446667, ,:America/Anchorage
DLH,KDLH,Duluth Intl,46.8420833,-92.1936389,:America/Chicago
DLI,VVDL,Lien Khuong,11.751667,108.371111,:Asia/Ho_Chi_Minh
DLL,KDLL,Baraboo Wisconsin Dells,43.5220278,-89.77125,:America/Chicago
DLM,LTBS,Dalaman,36.713056,28.7925,:Europe/Istanbul
DLN,KDLN,Dillon,45.2553611,-112.5525,:America/Denver
DLO,KDLO,Delano Muni,35.7455556,-119.2365,:America/Los_Angeles
DLS,KDLS,Columbia Gorge Rgnl,45.6193552,-121.1682757,:America/Los_Angeles
DLX,UASS,Semipalatinsk,50.351303,80.234361,:Asia/Almaty
DLY,NVVD,Dillon’s Bay,-18.769444,169.001389,:Pacific/Efate
DLZ,KDLZ,Delaware Muni - Jim Moore Field,40.2796944,-83.1148056,:America/New_York
DLZ,ZMDZ,Dalanzadgad,43.591731,104.429853,:Asia/Ulaanbaatar
DMA,KDMA,Davis Monthan Afb,32.1663667,-110.8831667,:America/Phoenix
DMB,UADD,Taraz,42.853611,71.303611,:Asia/Almaty
DMD,YDMG,Doomadgee,-17.93701,138.81453,:Australia/Brisbane
DME,UUDD,Domodedovo Int'l,55.408786,37.906314,:Europe/Moscow
DMK,VTBD,Don Muang Int'l (Old Bangkok Int'l),13.912583,100.60675,:Asia/Bangkok
DMM,OEDF,King Fahd Int'l,26.471161,49.79789,:Asia/Riyadh
DMN,KDMN,Deming Muni,32.2623889,-107.719,:America/Denver
DMO,KDMO,Sedalia Rgnl,38.7074167,-93.1759167,:America/Chicago
DMU,VEMR,Dimapur (Dimapur Air Force Base),25.883906,93.771144,:Asia/Kolkata
DMW,KDMW,Carroll Co Rgnl,39.6082778,-77.0076667,:America/New_York
DNA,RODN,Kadena Air Base,26.355612,127.767633,:Asia/Tokyo
DND,EGPN,Dundee,56.452499,-3.025833,:Europe/London
DNH,ZLDH,Dunhuang,40.161111,94.809167,:Asia/Shanghai
DNK,UKDD,Dnipropetrovsk Int'l,48.357222,35.100556,:Europe/Kiev
DNL,KDNL,Daniel Field,33.4665833,-82.0393889,:America/New_York
DNM,YSHK,Shark Bay,-25.893889,113.577222,:Australia/Perth
DNN,KDNN,Dalton Muni,34.7229444,-84.87025,:America/New_York
DNO,YDLQ,Deniliquin,-35.559444,144.946389,:Australia/Sydney
DNR,LFRD,Dinard Pleurtuit Saint-Malo,48.587778,-2.08,:Europe/Paris
DNS,KDNS,Denison Muni,41.9865833,-95.3805,:America/Chicago
DNV,KDNV,Vermilion Regional,40.1996944,-87.5955278,:America/Chicago
DNX,HSGG,Galegu,12.533,35.067,:Africa/Khartoum
DNZ,LTAY,Denizli Cardak,37.785,29.701111,:Europe/Istanbul
DOB,WAPD,Dobo,-5.772222,134.212499,:Pacific/Palau
DOD,HTDO,Dodoma,-6.170436,35.752578,:Africa/Dar_es_Salaam
DOG,HSDN,Dongola,19.153867,30.430094,:Africa/Khartoum
DOH,OTBD,Doha Int'l,25.261125,51.565056,:Asia/Qatar
DOK,UKCC,Donetsk,48.073611,37.739722,:Europe/Kiev
DOL,LFRG,Deauville Saint-Gatien,49.365339,0.154306,:Europe/Paris
DOM,TDPD,Melville Hall,15.547028,-61.3,:America/Dominica
DOR,DFEE,Dori,14.024444,-0.065278,:Africa/Ouagadougou
DOU,SSDO,Dourados,-22.201864,-54.926644,:America/Sao_Paulo
DOV,KDOV,Dover Afb,39.1295389,-75.4659611,:America/New_York
DPA,KDPA,Dupage,41.9070528,-88.2479972,:America/Chicago
DPE,LFAB,Dieppe,49.882633,1.085331,:Europe/Paris
DPG,KDPG,Michael Aaf,40.1973819,-112.9350543,:America/Denver
DPL,KDPL,Duplin Co,35.0000556,-77.9816944,:America/New_York
DPL,RPMG,Dipolog,8.601261,123.334481,:Asia/Manila
DPO,YDPO,Devonport,-41.169722,146.430278,:Australia/Hobart
DPS,WADD,Ngurah Rai Int'l,-8.748136,115.167428,:Asia/Makassar
DQH,KDQH,Douglas Muni,31.4767385,-82.8605664,:America/New_York
DRB,YDBY,Derby,-17.37,123.660556,:Australia/Perth
DRI,KDRI,Beauregard Rgnl,30.8317222,-93.3399167,:America/Chicago
DRJ,SMDA,Drietabbetje Airstrip,4.126111,-54.622778,:America/Paramaribo
DRK,MRDK,Drake Bay,8.718889,-83.641667,:America/Costa_Rica
DRM,KDRM,Drummond Island,46.0093114,-83.7439342,:America/New_York
DRN,YDBI,Dirranbandi,-28.591667,148.216667,:Australia/Brisbane
DRO,KDRO,Durango-La Plata County,37.1515167,-107.7537692,:America/Denver
DRS,EDDC,Dresden Klotzsche,51.132767,13.767161,:Europe/Berlin
DRT,KDRT,Del Rio Intl,29.3742069,-100.9271569,:America/Chicago
DRW,YPDN,Darwin Int'l / RAAF,-12.414722,130.876667,:Australia/Darwin
DSA,EGCN,Robin Hood Doncaster Sheffield,53.474722,-1.004444,:Europe/London
DSC,FKKS,Dschang,5.45,10.067,:Africa/Douala
DSD,TFFA,Grande-Anse,16.296944,-61.084444,:America/Guadeloupe
DSE,HADC,Combolcha,11.0825,39.711389,:Africa/Addis_Ababa
DSK,OPDI,Dera Ismail Khan,31.909422,70.896639,:Asia/Karachi
DSM,KDSM,Des Moines Intl,41.5339722,-93.6630833,:America/Chicago
DSN,ZBDS,Dongsheng,39.85,110.033,:Asia/Shanghai
DSV,KDSV,Dansville Muni,42.5706911,-77.7129726,:America/New_York
DTA,KDTA,Delta Muni,39.383598,-112.5022054,:America/Denver
DTE,RPUD,Bagasbas,14.129167,122.980181,:Asia/Manila
DTG,KDTG,Dwight,41.1326218,-88.4386453,:America/Chicago
DTL,KDTL,Detroit Lakes,46.8251667,-95.8855833,:America/Chicago
DTM,EDLW,Dortmund,51.518314,7.612242,:Europe/Berlin
DTN,KDTN,Shreveport Downtown,32.5402189,-93.7450225,:America/Chicago
DTO,KDTO,Denton Muni,33.2020994,-97.1979464,:America/Chicago
DTS,KDTS,Destin-Fort Walton Beach,30.4000549,-86.4714729,:America/Chicago
DTW,KDTW,Detroit Metro Wayne Co,42.2124167,-83.3533889,:America/New_York
DTX,SKPI,Pitalito,1.857769,-76.085719,:America/Bogota
DUA,KDUA,Durant Rgnl - Eaker Field,33.9422673,-96.3945314,:America/Chicago
DUB,EIDW,Dublin Int'l,53.421333,-6.270075,:Europe/London
DUB,KDUB,Dubois Muni,43.5483611,-109.69025,:America/Denver
DUC,KDUC,Halliburton Field,34.4713056,-97.9598611,:America/Chicago
DUD,NZDN,Dunedin Int'l,-45.928055,170.198333,:Pacific/Auckland
DUG,KDUG,Bisbee Douglas Intl,31.4689444,-109.60375,:America/Phoenix
DUH,KDUH,Toledo Suburban,41.735875,-83.6557639,:America/New_York
DUJ,KDUJ,Dubois Rgnl,41.1782778,-78.8986944,:America/New_York
DUM,WIBD,Pinang Kampai,1.609194,101.433558,:Indian/Christmas
DUR,FALE,King Shaka Int'l,-29.616667,31.108333,:Africa/Johannesburg
DUS,EDDL,Dusseldorf Int'l,51.289453,6.766775,:Europe/Berlin
DUT,PADU,Unalaska,53.8989444,-166.5450278,:America/Adak
DUX,KDUX,Moore County,35.8574307,-102.0133093,:America/Chicago
DUY,PADY,Kongiganak,59.9616308,-162.8805939,UTC
DVK,KDVK,Stuart Powell Field,37.5775751,-84.7694978,:America/New_York
DVL,KDVL,Devils Lake Rgnl,48.1145833,-98.9083333,:America/Chicago
DVN,KDVN,Davenport Muni,41.6102778,-90.5883611,:America/Chicago
DVO,KDVO,Gnoss Field,38.1436111,-122.5561,:America/Los_Angeles
DVO,RPMD,Francisco Bangoy Int'l,7.125522,125.645778,:Asia/Manila
DVP,KDVP,Slayton Muni,43.9867917,-95.7826111,:America/Chicago
DVT,KDVT,Phoenix Deer Valley,33.6883056,-112.0825556,:America/Phoenix
DWA,FWDW,Dwanga,-12.518333,34.131944,:Africa/Blantyre
DWA,KDWA,Yolo County,38.5793889,-121.8569444,:America/Los_Angeles
DWB,FMNO,Soalala,-16.100833,45.356667,:Indian/Antananarivo
DWC,OMDW,Al Maktoum Int'l,24.886111,55.172222,:Asia/Dubai
DWH,KDWH,Hooks Mem Arpt,30.0618333,-95.5527778,:America/Chicago
DWU,KDWU,Ashland Rgnl,38.5545,-82.738,:America/New_York
DWX,KDWX,Dixon,41.0374444,-107.4925278,:America/Denver
DXB,OMDB,Dubai Int'l,25.254997,55.364278,:Asia/Dubai
DXE,KDXE,Dexter Muni,36.7754167,-89.94125,:America/Chicago
DXR,KDXR,Danbury Muni,41.3715278,-73.4821944,:America/New_York
DXX,KDXX,Lac Qui Parle County,44.9864353,-96.1778595,:America/Chicago
DYA,KDYA,Demopolis Muni,32.4638333,-87.9540556,:America/Chicago
DYA,YDYS,Dysart,-22.622222,148.363889,:Australia/Brisbane
DYB,KDYB,Summerville,33.0634444,-80.2793333,:America/New_York
DYG,ZGDY,Dayong,29.102778,110.443333,:Asia/Shanghai
DYL,KDYL,Doylestown,40.3330503,-75.1223383,:America/New_York
DYR,KDYR,Dyersburg Rgnl,35.9979722,-89.4065833,:America/Chicago
DYR,UHMA,Ugolny,64.73495,177.741483,:Pacific/Wake
DYS,KDYS,Dyess Afb,32.4184765,-99.8565447,:America/Chicago
DYT,KDYT,Sky Harbor,46.7218608,-92.0434389,:America/Chicago
DYU,UTDD,Dushanbe,38.543333,68.825,:Asia/Dushanbe
DZA,FMCZ,Dzaoudzi Pamandzi Int'l,-12.804722,45.281113,:Indian/Mayotte
DZB,KDZB,Horseshoe Bay Resort,30.5270514,-98.3587569,:America/Chicago
DZJ,KDZJ,Blairsville,34.8544333,-83.9973333,:America/New_York
DZN,UAKD,Zhezkazgan,47.708333,67.733333,:Asia/Almaty
DZO,SUDU,Santa Bernardina Int'l,-33.358867,-56.499172,:America/Montevideo
EAA,PAEG,Eagle,64.7780833,-141.1496111,UTC
EAB,OYAB,Abbs,15.3,43.967,:Asia/Aden
EAG,KEAG,Eagle Grove Muni,42.7099167,-93.9161111,:America/Chicago
EAM,OENG,Najran Domestic,17.611436,44.419169,:Asia/Riyadh
EAN,KEAN,Phifer Airfield,42.0555278,-104.9286111,:America/Denver
EAP,LFSB,Bale Mulhouse,47.589583,7.529914,:Europe/Berlin
EAR,KEAR,Kearney Rgnl,40.7270278,-99.0067778,:America/Chicago
EAS,LESO,San Sebastian,43.356519,-1.790611,:Europe/Madrid
EAT,KEAT,Pangborn Memorial,47.3980892,-120.2057374,:America/Los_Angeles
EAU,KEAU,Chippewa Valley Rgnl,44.8658045,-91.4842552,:America/Chicago
EBA,LIRJ,Marina di Campo,42.760277,10.239445,:Europe/Rome
EBB,HUEN,Entebbe Int'l,0.042386,32.443503,:Africa/Kampala
EBD,HSOB,El Obeid,13.153158,30.231347,:Africa/Khartoum
EBD,KEBD,Appalachian Rgnl,37.681764,-82.1220666,:America/New_York
EBG,KEBG,South Texas Intl At Edinburg,26.4416667,-98.1222222,:America/Chicago
EBG,SKEB,El Bagre,7.596469,-74.808942,:America/Bogota
EBJ,EKEB,Esbjerg,55.525942,8.553403,:Europe/Copenhagen
EBL,ORER,Erbil Int'l,36.237611,43.963158,:Asia/Baghdad
EBS,KEBS,Webster City Muni,42.4364135,-93.868967,:America/Chicago
EBU,LFMH,Saint,45.540554,4.296389,:Europe/Paris
EBW,FKKW,Ebolowa,2.876,11.185,:Africa/Douala
ECG,KECG,Elizabeth City Rgnl,36.2605806,-76.1745722,:America/New_York
ECH,YECH,Echuca,-36.157222,144.761944,:Australia/Melbourne
ECN,LCEN,Ercan Int'l,35.154722,33.496111,:Europe/Nicosia
ECP,KECP,Northwest Florida Beaches Intl,30.35825,-85.7956111,:America/Chicago
ECS,KECS,Mondell Field,43.8854444,-104.3179444,:America/Denver
ECU,KECU,Edwards County,29.9469196,-100.1738547,:America/Chicago
EDB,HSDB,Eldebba,18.024998,30.958334,:Africa/Khartoum
EDC,KEDC,Austin Executive,30.3974931,-97.5663935,:America/Chicago
EDE,KEDE,Northeastern Rgnl,36.0277345,-76.5670922,:America/New_York
EDF,PAED,Elmendorf Afb,61.2513472,-149.8065139,:America/Anchorage
EDG,KEDG,Weide Ahp (Aberdeen Proving Ground),39.3918735,-76.291124,:America/New_York
EDI,EGPH,Edinburgh,55.95,-3.3725,:Europe/London
EDJ,KEDJ,Bellefontaine Rgnl,40.3722778,-83.81925,:America/New_York
EDL,HKEL,Eldoret Int'l,0.404356,35.238317,:Africa/Nairobi
EDM,LFRI,Les Ajoncs,46.701944,-1.378625,:Europe/Paris
EDN,KEDN,Enterprise Muni,31.2997222,-85.8998333,:America/Chicago
EDO,LTFD,Edremit Korfez,39.554589,27.013833,:Europe/Istanbul
EDR,YPMP,Pormpuraaw,-14.89638,141.6092,:Australia/Brisbane
EDU,KEDU,University,38.5314607,-121.7864785,:America/Los_Angeles
EDW,KEDW,Edwards Afb,34.9080884,-117.8855285,:America/Los_Angeles
EED,KEED,Needles,34.7663468,-114.6232799,:America/Los_Angeles
EEK,PAEE,Eek,60.2136944,-162.0438889,UTC
EEN,KEEN,Dillant-Hopkins,42.8983889,-72.2707778,:America/New_York
EEO,KEEO,Meeker,40.0488056,-107.8859167,:America/Denver
EET,KEET,Shelby County,33.1777778,-86.7832222,:America/Chicago
EFC,KEFC,Belle Fourche Muni,44.7345556,-103.8618056,:America/Denver
EFD,KEFD,Ellington,29.6073333,-95.15875,:America/Chicago
EFK,KEFK,Newport State,44.8887778,-72.2291667,:America/New_York
EFL,LGKF,Kefalonia Island Int'l,38.120069,20.500481,:Europe/Athens
EFT,KEFT,Monroe Muni,42.6149007,-89.5904034,:America/Chicago
EFW,KEFW,Jefferson Muni,42.0105833,-94.3423611,:America/Chicago
EGC,LFBE,Bergerac,44.825279,0.518611,:Europe/Paris
EGE,KEGE,Eagle County Rgnl,39.64275,-106.9159444,:America/Denver
EGH,HEGR,El Gora,31.068975,34.129194,:Africa/Cairo
EGI,KEGI,Duke Field Arpt,30.6485869,-86.5219594,:America/Chicago
EGL,HANG,Neghele (military),5.283,39.75,:Africa/Addis_Ababa
EGM,AGGS,Seghe,-8.578889,157.875833,:Pacific/Guadalcanal
EGN,HSGN,Geneina,13.481667,22.467222,:Africa/Khartoum
EGO,UUOB,Belgorod,50.643764,36.590125,:Europe/Samara
EGQ,KEGQ,Emmetsburg Muni,43.1020556,-94.7045278,:America/Chicago
EGS,BIEG,Egilsstaðir,65.283333,-14.401389,:Atlantic/Reykjavik
EGT,KEGT,Wellington Muni,37.3236111,-97.3883333,:America/Chicago
EGV,KEGV,Eagle River Union,45.9323333,-89.2682778,:America/Chicago
EHA,KEHA,Elkhart-Morton County,37.0007778,-101.8800278,:America/Chicago
EHL,SAVB,El Bolson,-41.943189,-71.532289,:America/Argentina/Buenos_Aires
EHM,PAEH,Cape Newenham Lrrs,58.6464289,-162.0627775,:America/Anchorage
EHO,KEHO,Shelby County Rgnl,35.25575,-81.60075,:America/New_York
EHR,KEHR,Henderson City-County,37.8078333,-87.6856944,:America/Chicago
EII,PAII,Egegik,58.1854903,-157.3754278,:America/Anchorage
EIK,KEIK,Erie Muni,40.010225,-105.047975,:America/Denver
EIL,PAEI,Eielson Afb,64.6656444,-147.1014389,:America/Anchorage
EIN,EHEH,Eindhoven,51.450139,5.374528,:Europe/Amsterdam
EIS,TUPJ,Terrance B. Lettsome Int'l,18.444834,-64.542975,:America/St_Thomas
EIW,KEIW,County Memorial,36.5353056,-89.5997222,:America/Chicago
EIY,LLEY,Ein Yahav Airfield,30.621656,35.203325,:Asia/Jerusalem
EJA,SKEJ,Yariguies,7.024331,-73.8068,:America/Bogota
EJH,OEWJ,Wedjh Domestic,26.198553,36.476381,:Asia/Riyadh
EKA,KEKA,Murray Field,40.8033889,-124.1127917,:America/Los_Angeles
EKM,KEKM,Elkhart Muni,41.7194062,-86.003219,:America/New_York
EKN,KEKN,Elkins-Randolph Co,38.8894444,-79.8571389,:America/New_York
EKO,KEKO,Elko Rgnl,40.8249167,-115.7916944,:America/Los_Angeles
EKQ,KEKQ,Wayne County,36.8552778,-84.8561389,:America/New_York
EKS,KEKS,Ennis - Big Sky,45.2743611,-111.6488611,:America/Denver
EKT,ESSU,Eskilstuna,59.351078,16.7084,:Europe/Stockholm
EKX,KEKX,Addington Field,37.686,-85.9250278,:America/New_York
EKY,KEKY,Bessemer,33.3126111,-86.9263056,:America/Chicago
ELA,KELA,Eagle Lake,29.6006667,-96.3220556,:America/Chicago
ELB,SKBC,Las Flores,9.045542,-73.974931,:America/Bogota
ELC,YELD,Elcho Island,-12.019444,135.570556,:Australia/Darwin
ELD,KELD,S Arkansas Regional,33.2209722,-92.8132778,:America/Chicago
ELF,HSFS,El Fasher,13.614892,25.32465,:Africa/Khartoum
ELG,DAUE,El Golea,30.571294,2.859586,:Africa/Algiers
ELH,MYEH,North Eleuthera,25.474861,-76.683489,:America/Nassau
ELI,PFEL,Elim,64.6149722,-162.2705278,UTC
ELK,KELK,Elk City Rgnl Business,35.4307778,-99.3942778,:America/Chicago
ELL,FAER,Ellisras (Mitimba),-23.726111,27.687778,:Africa/Johannesburg
